"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"중계본동 29-13 주변",1,서울특별시 노원구 중계로2마길 23,서울특별시 노원구 중계동 29-13,37.6424302497,127.0846933531,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-5 주변",1,서울특별시 노원구 중계로4가길 31,서울특별시 노원구 중계동 29-5,37.6426426960,127.0849519308,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-8 주변",1,서울특별시 노원구 중계로4나길 28,서울특별시 노원구 중계동 29-8,37.6425344277,127.0851602893,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-49 주변",1,서울특별시 노원구 중계로2마길 25-4,서울특별시 노원구 중계동 29-49,37.6422462634,127.0849514794,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-34 주변",1,서울특별시 노원구 중계로2라길 11-21,서울특별시 노원구 중계동 산 144,37.6420773110,127.0843485064,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-34 주변",1,서울특별시 노원구 중계로2마길 18,서울특별시 노원구 중계동 29-34,37.6422827028,127.0843940606,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-33 주변",1,서울특별시 노원구 중계로2마길 16-4,서울특별시 노원구 중계동 29-33,37.6422142896,127.0843078715,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-36 주변",1,서울특별시 노원구 중계로2라길 11-13,서울특별시 노원구 중계동 29-36,37.6419944367,127.0843257518,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-24 주변",1,서울특별시 노원구 중계로2길 56,서울특별시 노원구 중계동 29-24,37.6420957053,127.0838227936,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-32 주변",1,서울특별시 노원구 중계로2마길 10,서울특별시 노원구 중계동 29-32,37.6422144642,127.0840631333,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-32 주변",1,서울특별시 노원구 중계로2마길 8,서울특별시 노원구 중계동 29-32,37.6422325388,127.0839861064,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-31 주변",1,서울특별시 노원구 중계로2마길 10-2,서울특별시 노원구 중계동 29-31,37.6421711589,127.0841446639,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-16 주변",1,서울특별시 노원구 중계로2마길 17,서울특별시 노원구 중계동 29-16,37.6423584275,127.0843352276,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-38 주변",1,서울특별시 노원구 중계로2라길 15,서울특별시 노원구 중계동 29-38,37.6418573380,127.0845340767,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-38 주변",1,서울특별시 노원구 중계로2라길 15,서울특별시 노원구 중계동 29-38,37.6418573380,127.0845340767,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-40 주변",1,서울특별시 노원구 중계로2라길 23,서울특별시 노원구 중계동 29-40,37.6419111432,127.0848876473,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-44 주변",1,서울특별시 노원구 중계로2라길 23-4,서울특별시 노원구 중계동 29-44,37.6419903710,127.0849693167,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-45 주변",1,서울특별시 노원구 중계로2라길 23-10,서울특별시 노원구 중계동 29-45,37.6421597787,127.0849377843,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-34 주변",1,서울특별시 노원구 중계로2라길 11-25,서울특별시 노원구 중계동 29-34,37.6421744777,127.0845435005,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-41 주변",1,서울특별시 노원구 중계로2라길 27,서울특별시 노원구 중계동 29-41,37.6419109865,127.0851051915,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-46 주변",1,서울특별시 노원구 중계로4나길 36-1,서울특별시 노원구 중계동 29-46,37.6421848527,127.0851508259,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-8 주변",1,서울특별시 노원구 중계로4나길 5-1,서울특별시 노원구 중계동 20-8,37.6432845638,127.0844405166,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-7 주변",1,서울특별시 노원구 중계로4길 12-1,서울특별시 노원구 중계동 20-7,37.6433351646,127.0842366221,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-25 주변",1,서울특별시 노원구 중계로4나길 7,서울특별시 노원구 중계동 20-25,37.6431764361,127.0844539910,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-24 주변",1,서울특별시 노원구 중계로4나길 7-3,서울특별시 노원구 중계동 20-24,37.6432555829,127.0846489676,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-13 주변",1,서울특별시 노원구 중계로4길 22-3,서울특별시 노원구 중계동 20-13,37.6435077573,127.0847897542,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-14 주변",1,서울특별시 노원구 중계로4길 26,서울특별시 노원구 중계동 20-14,37.6436230571,127.0848261434,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-16 주변",1,서울특별시 노원구 중계로4길 34-2,서울특별시 노원구 중계동 20-16,37.6435687794,127.0851297442,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-17 주변",1,서울특별시 노원구 중계로4길 34-6,서울특별시 노원구 중계동 20-1,37.6434246123,127.0851431765,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-16 주변",1,서울특별시 노원구 중계로4길 30-1,서울특별시 노원구 중계동 20-16,37.6435688252,127.0850662924,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-38 주변",1,서울특별시 노원구 중계로4길 34,서울특별시 노원구 중계동 20-38,37.6435542949,127.0852249054,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-18 주변",1,서울특별시 노원구 중계로4길 34-6,서울특별시 노원구 중계동 20-1,37.6434246123,127.0851431765,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-28 주변",1,서울특별시 노원구 중계로4나길 9-6,서울특별시 노원구 중계동 20-28,37.6431870203,127.0847712606,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-28 주변",1,서울특별시 노원구 중계로4바길 12,서울특별시 노원구 중계동 20-28,37.6432482155,127.0848710398,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-31 주변",1,서울특별시 노원구 중계로4나길 11-4,서울특별시 노원구 중계동 20-31,37.6430212199,127.0847982656,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-30 주변",1,서울특별시 노원구 중계로4나길 11-8,서울특별시 노원구 중계동 20-30,37.6430751680,127.0849524233,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-36 주변",1,서울특별시 노원구 중계로4나길 11-16,서울특별시 노원구 중계동 20-36,37.6429633416,127.0850973276,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-22 주변",1,서울특별시 노원구 중계로4바길 24,서울특별시 노원구 중계동 21-22,37.6429487097,127.0853964386,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-25 주변",1,서울특별시 노원구 중계로4바길 18-7,서울특별시 노원구 중계동 21-25,37.6428370271,127.0853419240,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-34 주변",1,서울특별시 노원구 중계로4나길 23,서울특별시 노원구 중계동 20-34,37.6427362611,127.0851423908,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-31 주변",1,서울특별시 노원구 중계로4나길 27,서울특별시 노원구 중계동 21-31,37.6425451085,127.0853415900,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-25 주변",1,서울특별시 노원구 중계로4나길 7-1,서울특별시 노원구 중계동 20-25,37.6432520602,127.0845356572,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-27 주변",1,서울특별시 노원구 중계로4나길 25-9,서울특별시 노원구 중계동 21-27,37.6426711839,127.0854278464,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-32 주변",1,서울특별시 노원구 중계로4나길 29,서울특별시 노원구 중계동 21-32,37.6424694161,127.0853551001,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-34 주변",1,서울특별시 노원구 중계로4나길 25-15,서울특별시 노원구 중계동 21-34,37.6424837005,127.0855364048,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-34 주변",1,서울특별시 노원구 중계로4나길 25-15,서울특별시 노원구 중계동 21-34,37.6424837005,127.0855364048,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-28 주변",1,서울특별시 노원구 중계로4바길 34,서울특별시 노원구 중계동 21-28,37.6427683488,127.0856228435,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-45 주변",1,서울특별시 노원구 중계로4바길 27,서울특별시 노원구 중계동 20-45,37.6430602871,127.0855959851,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 20-45 주변",1,서울특별시 노원구 중계로4바길 27,서울특별시 노원구 중계동 20-45,37.6430602871,127.0855959851,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-5 주변",1,서울특별시 노원구 중계로4길 46,서울특별시 노원구 중계동 20-44,37.6432980446,127.0857367579,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-48 주변",1,서울특별시 노원구 중계로4다길 17,서울특별시 노원구 중계동 21-48,37.6422957283,127.0863157273,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-44 주변",1,서울특별시 노원구 중계로4바길 42,서울특별시 노원구 중계동 21-44,37.6425231101,127.0858582370,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-39 주변",1,서울특별시 노원구 중계로4바길 27-10,서울특별시 노원구 중계동 21-37,37.6427860816,127.0860171676,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-49 주변",1,서울특별시 노원구 중계로4다길 11,서울특별시 노원구 중계동 21-49,37.6422167691,127.0858669488,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 85 주변",1,서울특별시 노원구 중계로14길 28,서울특별시 노원구 중계동 85,37.6496795252,127.0821995637,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 603-0(노원교회) 주변",1,서울특별시 노원구 중계로14다길 79,서울특별시 노원구 중계동 603,37.6492729058,127.0863691278,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-52 주변",1,서울특별시 노원구 중계로4나길 37-1,서울특별시 노원구 중계동 21-52,37.6421198641,127.0853139104,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-54 주변",1,서울특별시 노원구 중계로4나길 39-8,서울특별시 노원구 중계동 21-54,37.6421052481,127.0855903571,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-49 주변",1,서울특별시 노원구 중계로4다길 11,서울특별시 노원구 중계동 21-49,37.6422167691,127.0858669488,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-47 주변",1,서울특별시 노원구 중계로4다길 11-2,서울특별시 노원구 중계동 21-47,37.6422635146,127.0860120329,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-49 주변",1,서울특별시 노원구 중계로4나길 35-10,서울특별시 노원구 중계동 21-49,37.6422961381,127.0857537352,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-2 주변",1,서울특별시 노원구 중계로4다길 4,서울특별시 노원구 중계동 23-2,37.6419538631,127.0856173765,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-4 주변",1,서울특별시 노원구 중계로4나길 49-5,서울특별시 노원구 중계동 23-4,37.6417699803,127.0857304696,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-9 주변",1,서울특별시 노원구 중계로4다길 10-7,서울특별시 노원구 중계동 23-9,37.6418706760,127.0860251765,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-48 주변",1,서울특별시 노원구 중계로4다길 17,서울특별시 노원구 중계동 21-48,37.6422957283,127.0863157273,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-6 주변",1,서울특별시 노원구 중계로4길 80,서울특별시 노원구 중계동 22-6,37.6420324385,127.0865918858,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-7 주변",1,서울특별시 노원구 중계로4다길 18-9,서울특별시 노원구 중계동 22-7,37.6419027634,127.0865010918,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-19 주변",1,서울특별시 노원구 중계로4나길 51-32,서울특별시 노원구 중계동 23-19,37.6415965320,127.0863602399,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-20 주변",1,서울특별시 노원구 중계로4다길 18-22,서울특별시 노원구 중계동 23-20,37.6415424166,127.0864372238,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-21 주변",1,서울특별시 노원구 중계로4다길 18-26,서울특별시 노원구 중계동 23-21,37.6414270873,127.0864416223,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-18 주변",1,서울특별시 노원구 중계로4나길 51-13,서울특별시 노원구 중계동 23-18,37.6416470931,127.0862152693,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-28 주변",1,서울특별시 노원구 중계로4나길 51-28,서울특별시 노원구 중계동 23-28,37.6414921604,127.0861652366,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-7 주변",1,서울특별시 노원구 중계로4나길 51-5,서울특별시 노원구 중계동 23-7,37.6416905981,127.0858618110,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-6 주변",1,서울특별시 노원구 중계로4나길 49-2,서울특별시 노원구 중계동 23-6,37.6416511064,127.0856532863,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-32 주변",1,서울특별시 노원구 중계로4나길 53,서울특별시 노원구 중계동 23-32,37.6415141832,127.0856168719,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-16 주변",1,서울특별시 노원구 중계로4라길 21,서울특별시 노원구 중계동 25-16,37.6412367362,127.0855395072,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-34 주변",1,서울특별시 노원구 중계로4마길 4,서울특별시 노원구 중계동 23-34,37.6411679650,127.0859473200,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 84-6 주변",1,서울특별시 노원구 중계로 172-6,서울특별시 노원구 중계동 84-6,37.6500693214,127.0813750473,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-36 주변",1,서울특별시 노원구 중계로4마길 14,서울특별시 노원구 중계동 23-36,37.6410487871,127.0862870918,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-36 주변",1,서울특별시 노원구 중계로4마길 18,서울특별시 노원구 중계동 23-36,37.6409874870,127.0863323421,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-34 주변",1,서울특별시 노원구 중계로4마길 30,서울특별시 노원구 중계동 22-34,37.6410051442,127.0868263636,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 23-36 주변",1,서울특별시 노원구 중계로4마길 18,서울특별시 노원구 중계동 23-36,37.6409874870,127.0863323421,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-35 주변",1,서울특별시 노원구 중계로4마길 32,서울특별시 노원구 중계동 22-35,37.6410266777,127.0869487559,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-24 주변",1,서울특별시 노원구 중계로4길 97,서울특별시 노원구 중계동 22-24,37.6412534946,127.0872617376,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-13 주변",1,서울특별시 노원구 중계로4마길 31,서울특별시 노원구 중계동 22-13,37.6411347590,127.0869987353,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-21 주변",1,서울특별시 노원구 중계로4길 89-1,서울특별시 노원구 중계동 22-21,37.6415708049,127.0870400332,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 21-15 주변",1,서울특별시 노원구 중계로4길 56,서울특별시 노원구 중계동 21-15,37.6429121763,127.0860762321,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-19 주변",1,서울특별시 노원구 중계로4길 81,서울특별시 노원구 중계동 22-19,37.6419422070,127.0867730681,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-6 주변",1,서울특별시 노원구 중계로4길 80,서울특별시 노원구 중계동 22-6,37.6420324385,127.0865918858,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-21 주변",1,서울특별시 노원구 중계로4길 89,서울특별시 노원구 중계동 22-21,37.6415492281,127.0869765579,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-6 주변",1,서울특별시 노원구 중계로4길 76-3,서울특별시 노원구 중계동 22-6,37.6420289277,127.0864649806,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-27 주변",1,서울특별시 노원구 중계로4길 105-1,서울특별시 노원구 중계동 22-27,37.6411812549,127.0874791953,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-29 주변",1,서울특별시 노원구 중계로4길 103-5,서울특별시 노원구 중계동 22-29,37.6413398212,127.0874884455,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 22-36 주변",1,서울특별시 노원구 중계로4길 102,서울특별시 노원구 중계동 22-36,37.6410552984,127.0872343130,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-18 주변",1,서울특별시 노원구 중계로4나길 64,서울특별시 노원구 중계동 25-18,37.6409951805,127.0856661295,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-18 주변",1,서울특별시 노원구 중계로4나길 64,서울특별시 노원구 중계동 25-18,37.6409951805,127.0856661295,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-16 주변",1,서울특별시 노원구 중계로4라길 21,서울특별시 노원구 중계동 25-16,37.6412367362,127.0855395072,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-15 주변",1,서울특별시 노원구 중계로4나길 54,서울특별시 노원구 중계동 25-15,37.6414097776,127.0854671913,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 24-12 주변",1,서울특별시 노원구 중계로4라길 10,서울특별시 노원구 중계동 24-12,37.6415938763,127.0850549760,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 24-34 주변",1,서울특별시 노원구 중계로4라길 2,서울특별시 노원구 중계동 24-34,37.6418459749,127.0853000007,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 24-15 주변",1,서울특별시 노원구 중계로2라길 12-27,서울특별시 노원구 중계동 24-15,37.6415219673,127.0848192222,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-13 주변",1,서울특별시 노원구 중계로2다길 23-6,서울특별시 노원구 중계동 25-13,37.6412910673,127.0851634021,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-7 주변",1,서울특별시 노원구 중계로2다길 24,서울특별시 노원구 중계동 25-7,37.6410425756,127.0849138517,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-10 주변",1,서울특별시 노원구 중계로2다길 31,서울특별시 노원구 중계동 25-10,37.6411143469,127.0853399533,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-16 주변",1,서울특별시 노원구 중계로4라길 21,서울특별시 노원구 중계동 25-16,37.6412367362,127.0855395072,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-5 주변",1,서울특별시 노원구 중계로2다길 18,서울특별시 노원구 중계동 25-5,37.6410968527,127.0846102611,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-3 주변",1,서울특별시 노원구 중계로2다길 12,서울특별시 노원구 중계동 25-3,37.6411331224,127.0842885212,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 24-20 주변",1,서울특별시 노원구 중계로2라길 12-51,서울특별시 노원구 중계동 24-20,37.6413204816,127.0843521828,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 84-6 주변",1,서울특별시 노원구 중계로 172-6,서울특별시 노원구 중계동 84-6,37.6500693214,127.0813750473,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-28 주변",1,서울특별시 노원구 중계로2라길 5,서울특별시 노원구 중계동 29-28,37.6418360996,127.0839947244,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 24-6 주변",1,서울특별시 노원구 중계로2라길 8-3,서울특별시 노원구 중계동 24-6,37.6416485044,127.0842619106,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 16-01 주변",1,서울특별시 노원구 중계로6라길 2,서울특별시 노원구 중계동 17-4,37.6444133070,127.0883894508,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-2 주변",1,서울특별시 노원구 중계로2다길 6,서울특별시 노원구 중계동 25-2,37.6411549529,127.0839984896,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-34 주변",1,서울특별시 노원구 중계로2나길 11,서울특별시 노원구 중계동 25-34,37.6407873193,127.0840433968,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-22 주변",1,서울특별시 노원구 중계로2나길 39,서울특별시 노원구 중계동 25-22,37.6408333252,127.0852217970,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-24 주변",1,서울특별시 노원구 중계로2나길 35,서울특별시 노원구 중계동 25-24,37.6407866277,127.0850087347,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-39(앞) 주변",1,서울특별시 노원구 중계로2나길 31,서울특별시 노원구 중계동 25-39,37.6407183062,127.0847956480,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-28 주변",1,서울특별시 노원구 중계로2가길 29,서울특별시 노원구 중계동 25-28,37.6408735711,127.0843834023,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 25-36 주변",1,서울특별시 노원구 중계로2나길 21,서울특별시 노원구 중계동 25-36,37.6405636489,127.0843603913,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 26-13 주변",1,서울특별시 노원구 중계로2가길 5,서울특별시 노원구 중계동 26-13,37.6405786676,127.0835129068,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 26-7 주변",1,서울특별시 노원구 중계로2나길 8,서울특별시 노원구 중계동 26-7,37.6408992121,127.0838033208,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 26-14 주변",1,서울특별시 노원구 중계로2가길 5,서울특별시 노원구 중계동 26-13,37.6405786676,127.0835129068,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 26-15 주변",1,서울특별시 노원구 중계로2가길 1,서울특별시 노원구 중계동 26-15,37.6407588868,127.0834813838,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-23 주변",1,서울특별시 노원구 중계로2길 27,서울특별시 노원구 중계동 28-23,37.6409860148,127.0833683350,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-23 주변",1,서울특별시 노원구 중계로2길 27,서울특별시 노원구 중계동 28-23,37.6409860148,127.0833683350,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-25 주변",1,서울특별시 노원구 중계로 56-8,서울특별시 노원구 중계동 28-25,37.6412347567,127.0832689060,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-23 주변",1,서울특별시 노원구 중계로2길 27,서울특별시 노원구 중계동 28-23,37.6409860148,127.0833683350,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-27 주변",1,서울특별시 노원구 중계로2길 37,서울특별시 노원구 중계동 28-27,37.6412850003,127.0835680831,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 26-3 주변",1,서울특별시 노원구 중계로2길 43,서울특별시 노원구 중계동 26-3,37.6415841268,127.0835684182,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-18 주변",1,서울특별시 노원구 중계로 56-13,서울특별시 노원구 중계동 28-18,37.6415410591,127.0833145694,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-17 주변",1,서울특별시 노원구 중계로 56-15,서울특별시 노원구 중계동 28-17,37.6416311318,127.0833509272,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 산95-2 주변",1,서울특별시 노원구 한글비석로12길 51-80,서울특별시 노원구 중계동 산 95-2,37.6542858198,127.0815201692,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 29-26 주변",1,서울특별시 노원구 중계로2길 50,서울특별시 노원구 중계동 29-26,37.6418686994,127.0837636203,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-26-1 주변",1,서울특별시 노원구 중계로2길 29-4,서울특별시 노원구 중계동 28-26,37.6411698283,127.0833504118,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-26-1 주변",1,서울특별시 노원구 중계로2길 31,서울특별시 노원구 중계동 28-26,37.6410724483,127.0834545419,,한전주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 28-14 주변",1,서울특별시 노원구 중계로 68-2,서울특별시 노원구 중계동 28-14,37.6418978037,127.0833784182,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 27-26 주변",1,서울특별시 노원구 중계로8나길 50-5,서울특별시 노원구 중계동 27-26,37.6444275240,127.0837211703,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 27-34 주변",1,서울특별시 노원구 중계로8나길 53,서울특별시 노원구 중계동 27-34,37.6443010833,127.0841470665,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 40 9/2 주변",1,서울특별시 노원구 중계로8길 20,서울특별시 노원구 중계동 34-5,37.6453612983,127.0832191237,,건축물,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 40 주변",1,서울특별시 노원구 중계로8길 20,서울특별시 노원구 중계동 34-5,37.6453612983,127.0832191237,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 40 주변",1,서울특별시 노원구 중계로8길 20,서울특별시 노원구 중계동 34-5,37.6453612983,127.0832191237,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
"중계본동 41-9 주변",1,서울특별시 노원구 중계로8나길 29,서울특별시 노원구 중계동 41-9,37.6450399766,127.0840255262,,전용주,02-2116-4157,서울특별시 노원구청,2020-07-10
